ttr,avg_sentence_length,diff_ratio,clause_density,advanced_ratio,flesch_kincaid,gunning_fog,verb_ratio,noun_ratio,adj_ratio,avg_dep_distance,word_count,sentence_count,sent_len_std,punct_density,stopword_ratio,avg_word_length,syllables_per_word,cefr_a1_ratio,cefr_a2_ratio,cefr_b1_ratio,cefr_b2_ratio,cefr_c1_ratio,cefr_c2_ratio,label_id,label_name
0.5113636363636364,17.6,0.0,0.0,0.017045454545454544,4.95,7.04,0.0,0.0,0.0,4.5397727272727275,176.0,10.0,8.101851640211638,0.2897727272727273,0.6193181818181818,3.721590909090909,1.1590909090909092,0.8295454545454546,0.10227272727272728,0.022727272727272728,0.028409090909090908,0.005681818181818182,0.011363636363636364,0,Literal
0.6263736263736264,14.0,6.043956043956044,0.0,0.07142857142857142,8.8,8.02,0.0,0.0,0.0,3.1373626373626373,182.0,13.0,5.313820319744783,0.14835164835164835,0.5,4.824175824175824,1.6043956043956045,0.5384615384615384,0.23076923076923078,0.12637362637362637,0.03296703296703297,0.016483516483516484,0.054945054945054944,0,Literal
0.6041666666666666,21.333333333333332,3.6458333333333335,0.0,0.057291666666666664,11.78,9.99,0.0,0.0,0.0,3.0208333333333335,192.0,9.0,12.260545977007753,0.08854166666666667,0.5885416666666666,4.932291666666667,1.6145833333333333,0.625,0.16145833333333334,0.08854166666666667,0.06770833333333333,0.0,0.057291666666666664,0,Literal
0.6964285714285714,12.923076923076923,2.976190476190476,0.0,0.017857142857142856,5.96,6.36,0.0,0.0,0.0,3.1666666666666665,168.0,13.0,5.608531118017903,0.17261904761904762,0.5059523809523809,4.714285714285714,1.3988095238095237,0.6011904761904762,0.20833333333333334,0.10714285714285714,0.06547619047619048,0.0,0.017857142857142856,0,Literal
0.6136363636363636,22.0,15.340909090909092,0.0,0.0,14.58,14.94,0.0,0.0,0.0,3.3125,176.0,8.0,12.569805089976535,0.14772727272727273,0.5170454545454546,5.25,1.8295454545454546,0.5738636363636364,0.3125,0.07386363636363637,0.03977272727272727,0.0,0.0,1,Inferential
0.6257668711656442,13.583333333333334,1.2269938650306749,0.0,0.03680981595092025,4.91,5.92,0.0,0.0,0.0,3.6319018404907975,163.0,12.0,8.210342393726476,0.20245398773006135,0.6073619631901841,4.03680981595092,1.2883435582822085,0.7239263803680982,0.1656441717791411,0.03680981595092025,0.03680981595092025,0.024539877300613498,0.012269938650306749,0,Literal
0.5759162303664922,14.692307692307692,2.094240837696335,0.0,0.005235602094240838,6.94,6.71,0.0,0.0,0.0,3.5916230366492146,191.0,13.0,8.65717884545134,0.225130890052356,0.612565445026178,4.104712041884817,1.4240837696335078,0.7486910994764397,0.16753926701570682,0.03664921465968586,0.041884816753926704,0.0,0.005235602094240838,0,Literal
0.5777777777777777,15.0,0.0,0.0,0.044444444444444446,5.67,6.0,0.0,0.0,0.0,3.5944444444444446,180.0,12.0,6.593346814950827,0.18888888888888888,0.5777777777777777,4.055555555555555,1.3055555555555556,0.7166666666666667,0.14444444444444443,0.05,0.044444444444444446,0.0,0.044444444444444446,0,Literal
0.6043956043956044,26.0,6.593406593406594,0.0,0.027472527472527472,13.35,13.04,0.0,0.0,0.0,3.532967032967033,182.0,7.0,8.757504070853773,0.07142857142857142,0.5439560439560439,4.824175824175824,1.5934065934065933,0.6153846153846154,0.1978021978021978,0.0989010989010989,0.06043956043956044,0.0,0.027472527472527472,1,Inferential
0.5978835978835979,47.25,6.878306878306878,0.0,0.015873015873015872,21.88,21.65,0.0,0.0,0.0,4.084656084656085,189.0,4.0,11.76860229593982,0.06878306878306878,0.544973544973545,4.894179894179894,1.6137566137566137,0.6243386243386243,0.17989417989417988,0.10582010582010581,0.07407407407407407,0.005291005291005291,0.010582010582010581,2,Evaluative
0.5649717514124294,25.285714285714285,2.824858757062147,0.0,0.07909604519774012,10.54,11.24,0.0,0.0,0.0,3.3446327683615817,177.0,7.0,5.469768491164756,0.11864406779661017,0.6101694915254238,4.361581920903955,1.3785310734463276,0.6497175141242938,0.0903954802259887,0.12429378531073447,0.05084745762711865,0.0,0.07909604519774012,0,Literal
0.573170731707317,11.714285714285714,1.2195121951219512,0.0,0.006097560975609756,6.1,5.17,0.0,0.0,0.0,2.5548780487804876,164.0,14.0,6.249897958350673,0.11585365853658537,0.6158536585365854,4.317073170731708,1.451219512195122,0.6280487804878049,0.20121951219512196,0.13414634146341464,0.03048780487804878,0.0,0.006097560975609756,0,Literal
0.6310160427807486,31.166666666666668,3.2085561497326207,0.0,0.016042780748663103,14.74,13.75,0.0,0.0,0.0,4.593582887700535,187.0,6.0,13.359349618234496,0.11764705882352941,0.5935828877005348,4.491978609625669,1.5401069518716577,0.6149732620320856,0.18716577540106952,0.13368983957219252,0.0481283422459893,0.0,0.016042780748663103,1,Inferential
0.6387434554973822,19.1,8.37696335078534,0.0,0.08900523560209424,10.89,10.99,0.0,0.0,0.0,3.1780104712041886,191.0,10.0,13.370115930686616,0.14659685863874344,0.5602094240837696,4.7643979057591626,1.612565445026178,0.612565445026178,0.13089005235602094,0.08900523560209424,0.06806282722513089,0.020942408376963352,0.06806282722513089,0,Literal
0.5751295336787565,12.0625,4.145077720207254,0.0,0.08290155440414508,5.13,6.48,0.0,0.0,0.0,3.3575129533678756,193.0,16.0,6.368562926594978,0.27461139896373055,0.5025906735751295,4.507772020725389,1.3575129533678756,0.689119170984456,0.14507772020725387,0.046632124352331605,0.031088082901554404,0.015544041450777202,0.06735751295336788,0,Literal
0.6045197740112994,29.5,1.1299435028248588,0.0,0.03389830508474576,10.98,12.25,0.0,0.0,0.0,4.440677966101695,177.0,6.0,28.241026106633512,0.1694915254237288,0.5932203389830508,4.203389830508475,1.2768361581920904,0.711864406779661,0.1751412429378531,0.04519774011299435,0.03389830508474576,0.022598870056497175,0.011299435028248588,0,Literal
0.5088757396449705,13.0,7.100591715976331,0.0,0.029585798816568046,7.7,8.04,0.0,0.0,0.0,4.189349112426036,169.0,13.0,8.127679348844486,0.1834319526627219,0.5384615384615384,4.627218934911243,1.544378698224852,0.650887573964497,0.10650887573964497,0.08284023668639054,0.1301775147928994,0.011834319526627219,0.01775147928994083,0,Literal
0.7013888888888888,28.8,5.555555555555555,0.0,0.027777777777777776,15.31,13.74,0.0,0.0,0.0,3.5694444444444446,144.0,5.0,17.338973441354593,0.10416666666666667,0.5486111111111112,5.048611111111111,1.6666666666666667,0.5416666666666666,0.1875,0.1527777777777778,0.09027777777777778,0.013888888888888888,0.013888888888888888,2,Evaluative
0.5625,19.555555555555557,1.1363636363636365,0.0,0.005681818181818182,7.26,8.28,0.0,0.0,0.0,3.710227272727273,176.0,9.0,7.931808132255443,0.13068181818181818,0.6363636363636364,4.034090909090909,1.2897727272727273,0.7897727272727273,0.14204545454545456,0.03977272727272727,0.022727272727272728,0.0,0.005681818181818182,0,Literal
0.7062146892655368,19.666666666666668,1.1299435028248588,0.0,0.062146892655367235,7.75,8.32,0.0,0.0,0.0,3.768361581920904,177.0,9.0,11.33442260560586,0.1864406779661017,0.5649717514124294,4.135593220338983,1.3276836158192091,0.6892655367231638,0.12994350282485875,0.05649717514124294,0.05084745762711865,0.0,0.062146892655367235,0,Literal
0.6181818181818182,12.692307692307692,1.8181818181818181,0.0,0.06060606060606061,4.88,5.8,0.0,0.0,0.0,3.709090909090909,165.0,13.0,5.343801363987202,0.18787878787878787,0.509090909090909,4.236363636363636,1.3151515151515152,0.7333333333333333,0.10909090909090909,0.06060606060606061,0.03636363636363636,0.006060606060606061,0.05454545454545454,0,Literal
0.5508982035928144,18.555555555555557,2.9940119760479043,0.0,0.0658682634730539,9.66,8.62,0.0,0.0,0.0,3.1197604790419162,167.0,9.0,5.286834334831253,0.11976047904191617,0.47904191616766467,4.532934131736527,1.526946107784431,0.5389221556886228,0.16167664670658682,0.10778443113772455,0.07784431137724551,0.011976047904191617,0.05389221556886228,0,Literal
0.4606741573033708,22.25,5.617977528089887,0.0,0.011235955056179775,10.52,11.15,0.0,0.0,0.0,4.786516853932584,178.0,8.0,8.774074025217704,0.15730337078651685,0.5842696629213483,4.387640449438202,1.4775280898876404,0.6235955056179775,0.1797752808988764,0.1404494382022472,0.0449438202247191,0.0,0.011235955056179775,0,Literal
0.5921052631578947,30.4,5.921052631578947,0.0,0.02631578947368421,15.05,14.53,0.0,0.0,0.0,4.019736842105263,152.0,5.0,25.09183134009951,0.13815789473684212,0.5723684210526315,4.6381578947368425,1.5921052631578947,0.625,0.20394736842105263,0.07894736842105263,0.06578947368421052,0.013157894736842105,0.013157894736842105,2,Evaluative
0.6,14.090909090909092,0.6451612903225806,0.0,0.03225806451612903,4.14,5.89,0.0,0.0,0.0,3.470967741935484,155.0,11.0,8.135220844071672,0.18064516129032257,0.5870967741935483,3.761290322580645,1.206451612903226,0.7290322580645161,0.13548387096774195,0.05161290322580645,0.05161290322580645,0.012903225806451613,0.01935483870967742,0,Literal
0.5511363636363636,16.0,6.25,0.0,0.03977272727272727,10.43,8.9,0.0,0.0,0.0,2.772727272727273,176.0,11.0,10.50540986176343,0.10227272727272728,0.45454545454545453,5.068181818181818,1.6761363636363635,0.6079545454545454,0.1590909090909091,0.14204545454545456,0.05113636363636364,0.022727272727272728,0.017045454545454544,0,Literal
0.5617283950617284,13.5,0.6172839506172839,0.0,0.11728395061728394,4.46,5.65,0.0,0.0,0.0,4.901234567901234,162.0,12.0,4.527692569068709,0.4074074074074074,0.5123456790123457,4.209876543209877,1.2530864197530864,0.6666666666666666,0.11728395061728394,0.037037037037037035,0.06172839506172839,0.04938271604938271,0.06790123456790123,0,Literal
0.6524390243902439,18.22222222222222,0.6097560975609756,0.0,0.054878048780487805,6.91,7.53,0.0,0.0,0.0,3.518292682926829,164.0,9.0,9.134117295362048,0.17073170731707318,0.524390243902439,4.201219512195122,1.3048780487804879,0.6646341463414634,0.1524390243902439,0.10365853658536585,0.024390243902439025,0.012195121951219513,0.042682926829268296,0,Literal
0.6770186335403726,20.125,1.2422360248447204,0.0,0.055900621118012424,7.06,8.55,0.0,0.0,0.0,3.987577639751553,161.0,8.0,12.613856468186087,0.17391304347826086,0.546583850931677,4.149068322981367,1.2546583850931676,0.6956521739130435,0.14906832298136646,0.055900621118012424,0.043478260869565216,0.006211180124223602,0.049689440993788817,0,Literal
0.5935483870967742,38.75,12.258064516129032,0.0,0.025806451612903226,20.76,20.4,0.0,0.0,0.0,4.529032258064516,155.0,4.0,15.628499608087784,0.18064516129032257,0.45161290322580644,5.445161290322581,1.8,0.4838709677419355,0.3032258064516129,0.12258064516129032,0.06451612903225806,0.0064516129032258064,0.01935483870967742,2,Evaluative
0.625,14.4,4.166666666666666,0.0,0.0625,6.99,7.43,0.0,0.0,0.0,3.2152777777777777,144.0,10.0,9.82089608946149,0.1388888888888889,0.5763888888888888,4.4375,1.4375,0.6736111111111112,0.13194444444444445,0.04861111111111111,0.041666666666666664,0.0,0.0625,0,Literal
0.6045197740112994,25.285714285714285,0.0,0.0,0.022598870056497175,8.8,10.11,0.0,0.0,0.0,4.141242937853107,177.0,7.0,9.160696881075085,0.2033898305084746,0.6440677966101694,3.7175141242937855,1.231638418079096,0.7344632768361582,0.15819209039548024,0.05084745762711865,0.03389830508474576,0.0,0.022598870056497175,0,Literal
0.6510067114093959,21.285714285714285,2.684563758389262,0.0,0.04697986577181208,9.1,9.59,0.0,0.0,0.0,3.4832214765100673,149.0,7.0,13.82396617531765,0.12751677852348994,0.6845637583892618,4.100671140939597,1.389261744966443,0.6845637583892618,0.18120805369127516,0.06040268456375839,0.026845637583892617,0.013422818791946308,0.03355704697986577,0,Literal
0.5513513513513514,13.214285714285714,4.864864864864865,0.0,0.032432432432432434,7.81,7.23,0.0,0.0,0.0,2.7567567567567566,185.0,14.0,6.0693273674994295,0.12432432432432433,0.5621621621621622,4.691891891891892,1.545945945945946,0.6432432432432432,0.11351351351351352,0.10270270270270271,0.10810810810810811,0.0,0.032432432432432434,0,Literal
0.7218934911242604,28.166666666666668,3.5502958579881656,0.0,0.0650887573964497,12.43,12.69,0.0,0.0,0.0,3.698224852071006,169.0,6.0,10.730279068546581,0.11242603550295859,0.5739644970414202,4.568047337278107,1.4437869822485208,0.6331360946745562,0.17751479289940827,0.047337278106508875,0.07692307692307693,0.01775147928994083,0.047337278106508875,1,Inferential
0.5736040609137056,24.625,5.0761421319796955,0.0,0.005076142131979695,11.56,11.88,0.0,0.0,0.0,3.8934010152284264,197.0,8.0,9.151502608861563,0.12690355329949238,0.6142131979695431,4.553299492385787,1.4873096446700507,0.6192893401015228,0.20812182741116753,0.1116751269035533,0.05583756345177665,0.0,0.005076142131979695,0,Literal
0.5519125683060109,45.75,0.546448087431694,0.0,0.04918032786885246,16.31,18.52,0.0,0.0,0.0,5.382513661202186,183.0,4.0,19.803724397193573,0.11475409836065574,0.6885245901639344,3.6885245901639343,1.1912568306010929,0.7103825136612022,0.16939890710382513,0.03825136612021858,0.03278688524590164,0.00546448087431694,0.04371584699453552,2,Evaluative
0.6205128205128205,17.727272727272727,1.0256410256410255,0.0,0.046153846153846156,5.73,7.5,0.0,0.0,0.0,3.394871794871795,195.0,11.0,7.522967587482619,0.15384615384615385,0.5948717948717949,4.0,1.2205128205128206,0.717948717948718,0.1641025641025641,0.02564102564102564,0.046153846153846156,0.010256410256410256,0.035897435897435895,0,Literal
0.5608465608465608,21.0,0.5291005291005291,0.0,0.026455026455026454,6.21,8.61,0.0,0.0,0.0,3.7936507936507935,189.0,9.0,6.342099196813483,0.13756613756613756,0.6349206349206349,3.804232804232804,1.1534391534391535,0.783068783068783,0.1111111111111111,0.037037037037037035,0.042328042328042326,0.015873015873015872,0.010582010582010581,0,Literal
0.6270270270270271,23.125,0.5405405405405406,0.0,0.07567567567567568,9.12,9.47,0.0,0.0,0.0,3.5891891891891894,185.0,8.0,10.391553060057962,0.15675675675675677,0.5297297297297298,4.291891891891892,1.3297297297297297,0.6648648648648648,0.15675675675675677,0.06486486486486487,0.03783783783783784,0.0,0.07567567567567568,0,Literal
0.6214689265536724,16.09090909090909,2.2598870056497176,0.0,0.03389830508474576,6.02,7.34,0.0,0.0,0.0,2.9604519774011298,177.0,11.0,9.746370377591347,0.14124293785310735,0.6497175141242938,4.27683615819209,1.2994350282485876,0.7175141242937854,0.11864406779661017,0.07909604519774012,0.04519774011299435,0.0,0.03389830508474576,0,Literal
0.7443181818181818,22.0,2.272727272727273,0.0,0.05113636363636364,9.55,9.71,0.0,0.0,0.0,3.789772727272727,176.0,8.0,11.478240283248997,0.19318181818181818,0.5852272727272727,4.346590909090909,1.4034090909090908,0.6363636363636364,0.20454545454545456,0.0625,0.03977272727272727,0.005681818181818182,0.045454545454545456,0,Literal
0.5,9.333333333333334,0.5102040816326531,0.0,0.025510204081632654,3.1,3.94,0.0,0.0,0.0,3.0153061224489797,196.0,21.0,4.902218480621404,0.2602040816326531,0.5918367346938775,3.806122448979592,1.2755102040816326,0.7397959183673469,0.1326530612244898,0.05612244897959184,0.025510204081632654,0.0,0.025510204081632654,0,Literal
0.6026490066225165,25.166666666666668,4.635761589403973,0.0,0.059602649006622516,11.89,11.92,0.0,0.0,0.0,3.6026490066225167,151.0,6.0,9.529194905948536,0.13245033112582782,0.5960264900662252,4.576158940397351,1.4966887417218544,0.6556291390728477,0.13245033112582782,0.10596026490066225,0.039735099337748346,0.013245033112582781,0.046357615894039736,0,Literal
0.6145833333333334,27.428571428571427,5.208333333333334,0.0,0.026041666666666668,13.54,13.05,0.0,0.0,0.0,3.6927083333333335,192.0,7.0,14.271421421419632,0.10416666666666667,0.6354166666666666,4.546875,1.5625,0.609375,0.1875,0.10416666666666667,0.07291666666666667,0.005208333333333333,0.020833333333333332,1,Inferential
0.6369426751592356,22.428571428571427,7.006369426751593,0.0,0.025477707006369428,9.17,11.77,0.0,0.0,0.0,3.1464968152866244,157.0,7.0,6.540298938434056,0.11464968152866242,0.6114649681528662,4.2165605095541405,1.356687898089172,0.7133757961783439,0.08917197452229299,0.07006369426751592,0.10191082802547771,0.0,0.025477707006369428,0,Literal
0.6237113402061856,21.555555555555557,3.608247422680412,0.0,0.04639175257731959,10.03,10.07,0.0,0.0,0.0,3.5257731958762886,194.0,9.0,9.3571125650788,0.12886597938144329,0.5515463917525774,4.422680412371134,1.458762886597938,0.711340206185567,0.1134020618556701,0.07216494845360824,0.05670103092783505,0.010309278350515464,0.03608247422680412,0,Literal
0.5783783783783784,18.5,4.324324324324325,0.0,0.03783783783783784,8.91,9.13,0.0,0.0,0.0,3.135135135135135,185.0,10.0,4.738143096192854,0.10810810810810811,0.4540540540540541,4.794594594594595,1.4648648648648648,0.5945945945945946,0.21621621621621623,0.13513513513513514,0.016216216216216217,0.0,0.03783783783783784,0,Literal
0.5674157303370787,14.833333333333334,7.865168539325842,0.0,0.07303370786516854,8.82,9.08,0.0,0.0,0.0,2.842696629213483,178.0,12.0,6.249444419750891,0.12359550561797752,0.4887640449438202,4.921348314606742,1.5786516853932584,0.6741573033707865,0.11797752808988764,0.0898876404494382,0.0449438202247191,0.011235955056179775,0.06179775280898876,0,Literal
0.5492957746478874,20.285714285714285,0.0,0.0,0.007042253521126761,5.53,8.11,0.0,0.0,0.0,4.471830985915493,142.0,7.0,13.284946214357337,0.19014084507042253,0.5915492957746479,3.852112676056338,1.119718309859155,0.795774647887324,0.14788732394366197,0.035211267605633804,0.014084507042253521,0.0,0.007042253521126761,0,Literal
0.553763440860215,23.25,0.0,0.0,0.053763440860215055,7.94,9.3,0.0,0.0,0.0,3.89247311827957,186.0,8.0,11.22218784373172,0.12365591397849462,0.6182795698924731,3.8548387096774195,1.2258064516129032,0.7634408602150538,0.11827956989247312,0.04838709677419355,0.016129032258064516,0.0,0.053763440860215055,0,Literal
0.49101796407185627,10.4375,0.5988023952095809,0.0,0.05389221556886228,3.39,4.41,0.0,0.0,0.0,2.6706586826347305,167.0,16.0,3.6223050327105253,0.16167664670658682,0.48502994011976047,4.251497005988024,1.2634730538922156,0.6946107784431138,0.0658682634730539,0.059880239520958084,0.08982035928143713,0.005988023952095809,0.04790419161676647,0,Literal
0.4789473684210526,31.666666666666668,3.1578947368421053,0.0,0.06315789473684211,13.34,13.93,0.0,0.0,0.0,4.673684210526316,190.0,6.0,11.954775893619532,0.1368421052631579,0.5736842105263158,4.268421052631579,1.4052631578947368,0.6,0.1736842105263158,0.10526315789473684,0.05789473684210526,0.005263157894736842,0.05789473684210526,1,Inferential
0.644808743169399,36.6,0.546448087431694,0.0,0.01639344262295082,13.51,14.86,0.0,0.0,0.0,4.497267759562842,183.0,5.0,17.29277305697383,0.16393442622950818,0.6939890710382514,3.808743169398907,1.2568306010928962,0.726775956284153,0.19672131147540983,0.04371584699453552,0.01639344262295082,0.00546448087431694,0.01092896174863388,1,Inferential
0.4631578947368421,4.871794871794871,0.0,0.0,0.09473684210526316,1.53,1.95,0.0,0.0,0.0,2.0157894736842104,190.0,39.0,1.7004466288809492,0.22631578947368422,0.5052631578947369,3.6842105263157894,1.2894736842105263,0.7421052631578947,0.1368421052631579,0.005263157894736842,0.021052631578947368,0.005263157894736842,0.08947368421052632,0,Literal
0.6222222222222222,16.363636363636363,0.0,0.0,0.044444444444444446,5.8,6.55,0.0,0.0,0.0,4.388888888888889,180.0,11.0,12.50057849901025,0.22777777777777777,0.5722222222222222,4.022222222222222,1.2722222222222221,0.7555555555555555,0.12777777777777777,0.027777777777777776,0.044444444444444446,0.005555555555555556,0.03888888888888889,0,Literal
0.520618556701031,8.818181818181818,0.5154639175257731,0.0,0.0979381443298969,2.51,3.73,0.0,0.0,0.0,2.6030927835051547,194.0,22.0,2.3088045634909626,0.15463917525773196,0.5567010309278351,4.144329896907217,1.2422680412371134,0.6649484536082474,0.15463917525773196,0.04639175257731959,0.03608247422680412,0.005154639175257732,0.09278350515463918,0,Literal
0.7065217391304348,36.8,7.065217391304348,0.0,0.07608695652173914,17.62,17.55,0.0,0.0,0.0,4.005434782608695,184.0,5.0,3.4409301068170506,0.14130434782608695,0.5054347826086957,4.831521739130435,1.5978260869565217,0.6032608695652174,0.17391304347826086,0.08695652173913043,0.05434782608695652,0.0,0.07608695652173914,2,Evaluative
0.6347305389221557,27.833333333333332,4.191616766467066,0.0,0.0658682634730539,12.36,12.81,0.0,0.0,0.0,4.191616766467066,167.0,6.0,14.556403707265366,0.16167664670658682,0.5389221556886228,4.610778443113772,1.4491017964071857,0.6167664670658682,0.11377245508982035,0.1497005988023952,0.05389221556886228,0.005988023952095809,0.059880239520958084,1,Inferential
0.6473684210526316,13.571428571428571,0.5263157894736842,0.0,0.05263157894736842,5.35,5.64,0.0,0.0,0.0,3.373684210526316,190.0,14.0,8.155691639735343,0.1736842105263158,0.531578947368421,4.121052631578947,1.3263157894736841,0.6473684210526316,0.16842105263157894,0.042105263157894736,0.06842105263157895,0.010526315789473684,0.042105263157894736,0,Literal
0.5777777777777777,15.0,5.555555555555555,0.0,0.05555555555555555,10.58,8.22,0.0,0.0,0.0,3.422222222222222,180.0,12.0,9.004242827072629,0.14444444444444443,0.5222222222222223,4.911111111111111,1.7222222222222223,0.5722222222222222,0.2,0.10555555555555556,0.06666666666666667,0.005555555555555556,0.05,0,Literal
0.5226130653266332,24.875,2.512562814070352,0.0,0.01507537688442211,8.82,10.96,0.0,0.0,0.0,4.261306532663316,199.0,8.0,11.67194820927509,0.19597989949748743,0.6231155778894473,3.85929648241206,1.2462311557788945,0.7688442211055276,0.135678391959799,0.04522613065326633,0.035175879396984924,0.005025125628140704,0.010050251256281407,0,Literal
0.5662650602409639,33.2,6.626506024096386,0.0,0.024096385542168676,17.33,15.93,0.0,0.0,0.0,3.7289156626506026,166.0,5.0,14.386104406683554,0.13253012048192772,0.5602409638554217,5.054216867469879,1.6927710843373494,0.6144578313253012,0.14457831325301204,0.13253012048192772,0.08433734939759036,0.012048192771084338,0.012048192771084338,2,Evaluative
0.6774193548387096,31.0,1.935483870967742,0.0,0.05806451612903226,13.4,13.17,0.0,0.0,0.0,3.8129032258064517,155.0,5.0,12.544321424453376,0.13548387096774195,0.6193548387096774,4.406451612903226,1.4322580645161291,0.6451612903225806,0.12258064516129032,0.1032258064516129,0.03870967741935484,0.01935483870967742,0.03870967741935484,1,Inferential
0.5533333333333333,10.714285714285714,12.0,0.0,0.013333333333333334,9.91,9.09,0.0,0.0,0.0,2.88,150.0,14.0,4.401414429429685,0.20666666666666667,0.4666666666666667,5.413333333333333,1.8066666666666666,0.6266666666666667,0.18666666666666668,0.09333333333333334,0.08,0.006666666666666667,0.006666666666666667,0,Literal
0.5705882352941176,21.25,8.823529411764707,0.0,0.1,13.31,12.03,0.0,0.0,0.0,4.188235294117647,170.0,8.0,12.348456381264826,0.2,0.5352941176470588,5.117647058823529,1.7470588235294118,0.5352941176470588,0.1,0.10588235294117647,0.08235294117647059,0.0,0.1,1,Inferential
0.6470588235294118,28.333333333333332,1.1764705882352942,0.0,0.047058823529411764,9.76,11.8,0.0,0.0,0.0,4.511764705882353,170.0,6.0,12.694049349553076,0.1411764705882353,0.6235294117647059,3.9235294117647057,1.2117647058823529,0.6647058823529411,0.1411764705882353,0.08235294117647059,0.06470588235294118,0.0,0.047058823529411764,0,Literal
0.6648351648351648,14.0,1.6483516483516485,0.0,0.038461538461538464,5.62,6.26,0.0,0.0,0.0,3.631868131868132,182.0,13.0,7.697690424395001,0.23076923076923078,0.554945054945055,4.214285714285714,1.335164835164835,0.6373626373626373,0.17582417582417584,0.09340659340659341,0.054945054945054944,0.0,0.038461538461538464,0,Literal
0.6686746987951807,9.764705882352942,6.024096385542169,0.0,0.03614457831325301,4.85,6.32,0.0,0.0,0.0,4.156626506024097,166.0,17.0,6.487677966570464,0.3253012048192771,0.5240963855421686,4.656626506024097,1.4096385542168675,0.6626506024096386,0.14457831325301204,0.05421686746987952,0.07228915662650602,0.012048192771084338,0.024096385542168676,0,Literal
